 	Label	ID	TRACK_ID	QUALITY	POSITION_X	POSITION_Y	POSITION_Z	POSITION_T	FRAME	RADIUS	VISIBILITY	MANUAL_COLOR	MEAN_INTENSITY	MEDIAN_INTENSITY	MIN_INTENSITY	MAX_INTENSITY	TOTAL_INTENSITY	STANDARD_DEVIATION	ESTIMATED_DIAMETER	CONTRAST	SNR
894	ID2155	2155	34	105.766	77.088	160.713	0	451	451	2.500	1	-10921639	250.081	99	34	1447	9253	323.443	2.000	0.580	0.568
895	ID2156	2156	34	117.076	77.025	151.086	0	452	452	2.500	1	-10921639	277.297	133	33	1514	10260	341.222	2.000	0.590	0.603
896	ID2159	2159	34	112.559	76.947	141.568	0	453	453	2.500	1	-10921639	270.405	107	30	1423	10005	350.374	2.000	0.581	0.567
897	ID2160	2160	34	131.223	76.892	132.000	0	454	454	2.500	1	-10921639	306.270	119	48	1749	11332	387.136	2.000	0.576	0.578
898	ID2162	2162	34	107.303	76.806	122.425	0	455	455	2.500	1	-10921639	269.514	128	42	1292	9972	332.079	2.000	0.580	0.596
899	ID2164	2164	34	93.971	76.745	112.906	0	456	456	2.500	1	-10921639	226.324	110	29	1220	8374	281.239	2.000	0.583	0.593
900	ID2166	2166	34	97.899	76.726	103.334	0	457	457	2.500	1	-10921639	246.027	115	37	1164	9103	300.016	2.000	0.575	0.599
901	ID2168	2168	34	106.873	76.652	93.790	0	458	458	2.500	1	-10921639	264.649	118	20	1421	9792	328.153	2.000	0.560	0.579
902	ID2170	2170	34	90.368	76.549	84.214	0	459	459	2.500	1	-10921639	227.703	94	29	1130	8425	287.455	2.000	0.564	0.571
903	ID2172	2172	34	109.834	76.484	74.668	0	460	460	2.500	1	-10921639	286.973	125	29	1340	10618	351.092	2.000	0.562	0.588
904	ID2174	2174	34	90.380	76.386	65.102	0	461	461	2.500	1	-10921639	230.676	102	35	1156	8535	275.586	2.000	0.555	0.598
905	ID2177	2177	34	86.703	76.266	55.589	0	462	462	2.500	1	-10921639	220.649	109	17	1142	8164	268.829	2.000	0.575	0.599
906	ID2178	2178	34	111.252	76.271	46.009	0	463	463	2.500	1	-10921639	282.297	123	38	1462	10445	328.099	2.000	0.543	0.606
907	ID2180	2180	34	85.403	76.221	36.450	0	464	464	2.500	1	-10921639	227.946	107	36	1075	8434	261.756	2.000	0.554	0.621
908	ID2182	2182	34	97.297	76.175	26.913	0	465	465	2.500	1	-10921639	249.405	115	26	1277	9228	282.826	2.000	0.524	0.606
909	ID2184	2184	34	80.701	76.077	17.281	0	466	466	2.500	1	-10921639	218.405	132	40	964	8081	232.736	2.000	0.530	0.651
910	ID2186	2186	34	95.637	76.039	7.848	0	467	467	2.500	1	-10921639	248.432	139	22	1228	9192	274.023	2.000	0.525	0.624
911	ID2136	2136	35	81.348	334.022	246.336	0	442	442	2.500	1	-10921639	253.000	153	65	1098	9361	234.631	2.000	0.411	0.628
912	ID2139	2139	35	91.612	333.851	236.869	0	443	443	2.500	1	-10921639	262.324	160	52	1302	9706	266.261	2.000	0.435	0.598
913	ID2140	2140	35	75.688	333.704	227.323	0	444	444	2.500	1	-10921639	220.405	122	42	946	8155	228.721	2.000	0.453	0.601
914	ID2143	2143	35	102.198	333.649	217.811	0	445	445	2.500	1	-10921639	306.730	175	72	1327	11349	300.146	2.000	0.431	0.616
915	ID2145	2145	35	74.264	333.509	208.176	0	446	446	2.500	1	-10921639	222.297	132	50	947	8225	226.816	2.000	0.445	0.603
916	ID2147	2147	35	103.676	333.446	198.622	0	447	447	2.500	1	-10921639	300.541	154	62	1247	11120	328.218	2.000	0.464	0.580
917	ID2149	2149	35	99.162	333.337	189.098	0	448	448	2.500	1	-10921639	280.595	152	61	1293	10382	295.077	2.000	0.455	0.595
918	ID2151	2151	35	84.461	333.249	179.601	0	449	449	2.500	1	-10921639	237.243	125	47	1106	8778	259.708	2.000	0.480	0.592
919	ID2153	2153	35	96.621	333.150	170.023	0	450	450	2.500	1	-10921639	250.730	145	55	1365	9277	284.833	2.000	0.509	0.594
920	ID2154	2154	35	113.780	333.107	160.489	0	451	451	2.500	1	-10921639	319.162	159	73	1461	11809	352.477	2.000	0.488	0.594
921	ID2157	2157	35	103.221	333.074	150.912	0	452	452	2.500	1	-10921639	265.757	135	64	1436	9833	305.637	2.000	0.493	0.574
922	ID2158	2158	35	101.802	332.972	141.350	0	453	453	2.500	1	-10921639	282.108	168	71	1310	10438	306.382	2.000	0.481	0.598
923	ID2161	2161	35	78.592	332.923	131.749	0	454	454	2.500	1	-10921639	219.432	126	50	1093	8119	230.341	2.000	0.435	0.578
924	ID2163	2163	35	79.834	332.861	122.290	0	455	455	2.500	1	-10921639	226.189	128	53	1059	8369	235.155	2.000	0.462	0.608
925	ID2165	2165	35	85.078	332.777	112.709	0	456	456	2.500	1	-10921639	231.405	113	42	1171	8562	257.578	2.000	0.498	0.597
926	ID2167	2167	35	86.505	332.744	103.157	0	457	457	2.500	1	-10921639	245.730	139	60	1130	9092	253.335	2.000	0.460	0.612
927	ID2169	2169	35	86.891	332.651	93.611	0	458	458	2.500	1	-10921639	261.270	145	47	1063	9667	266.604	2.000	0.430	0.589
928	ID2171	2171	35	80.063	332.580	84.034	0	459	459	2.500	1	-10921639	238.378	139	45	1050	8820	237.802	2.000	0.436	0.609
929	ID2173	2173	35	87.668	332.515	74.545	0	460	460	2.500	1	-10921639	266.541	155	40	1034	9862	284.956	2.000	0.431	0.564
930	ID2175	2175	35	70.631	332.441	64.967	0	461	461	2.500	1	-10921639	213.568	131	46	897	7902	209.622	2.000	0.441	0.623
931	ID2176	2176	35	75.465	332.378	55.397	0	462	462	2.500	1	-10921639	237.270	146	59	898	8779	226.833	2.000	0.437	0.636
932	ID2179	2179	35	72.539	332.324	45.881	0	463	463	2.500	1	-10921639	210.054	123	46	934	7772	213.864	2.000	0.437	0.597
933	ID2181	2181	35	77.011	332.247	36.302	0	464	464	2.500	1	-10921639	229.676	144	49	932	8498	228.715	2.000	0.464	0.637
934	ID2183	2183	35	78.504	332.124	26.777	0	465	465	2.500	1	-10921639	232.919	130	38	1049	8618	225.560	2.000	0.443	0.634
935	ID2185	2185	35	85.143	332.122	17.144	0	466	466	2.500	1	-10921639	252.459	160	42	1043	9341	238.310	2.000	0.456	0.664
936	ID2187	2187	35	69.109	332.098	7.721	0	467	467	2.500	1	-10921639	196.811	116	32	962	7282	205.240	2.000	0.444	0.590
937	ID2191	2191	36	82.758	68.504	246.653	0	468	468	2.500	1	-10921639	221.811	104	36	992	8207	264.523	2.000	0.528	0.580
938	ID2188	2188	36	76.930	68.337	237.162	0	469	469	2.500	1	-10921639	186.811	77	16	1020	6912	237.812	2.000	0.587	0.581
939	ID2193	2193	36	106.532	68.272	227.642	0	470	470	2.500	1	-10921639	268.081	123	34	1324	9919	331.232	2.000	0.586	0.598
940	ID2194	2194	36	130.973	68.148	218.084	0	471	471	2.500	1	-10921639	308.973	148	48	1772	11432	388.056	2.000	0.590	0.591
941	ID2199	2199	36	89.473	68.068	208.543	0	472	472	2.500	1	-10921639	221.324	90	23	1113	8189	280.407	2.000	0.592	0.587
942	ID2196	2196	36	100.035	68.024	199.009	0	473	473	2.500	1	-10921639	235.405	113	40	1360	8710	296.381	2.000	0.571	0.577
943	ID2200	2200	36	104.856	67.903	189.436	0	474	474	2.500	1	-10921639	257.243	112	30	1308	9518	328.850	2.000	0.550	0.555
944	ID2202	2202	36	114.392	67.831	179.916	0	475	475	2.500	1	-10921639	273.189	122	48	1465	10108	336.983	2.000	0.576	0.593
945	ID2204	2204	36	105.963	67.743	170.291	0	476	476	2.500	1	-10921639	258.568	117	41	1331	9567	322.416	2.000	0.593	0.597
946	ID2206	2206	36	105.333	67.619	160.818	0	477	477	2.500	1	-10921639	258.243	111	35	1335	9555	326.074	2.000	0.570	0.575
947	ID2208	2208	36	91.320	67.591	151.207	0	478	478	2.500	1	-10921639	227.459	107	35	1103	8416	285.610	2.000	0.540	0.558
948	ID2213	2213	36	93.937	67.507	141.667	0	479	479	2.500	1	-10921639	241.432	92	23	1123	8933	299.518	2.000	0.566	0.583
949	ID2210	2210	36	80.144	67.406	132.121	0	480	480	2.500	1	-10921639	195.919	92	36	1011	7249	248.621	2.000	0.578	0.577
950	ID2215	2215	36	102.043	67.361	122.574	0	481	481	2.500	1	-10921639	253.432	105	29	1340	9377	332.650	2.000	0.569	0.553
951	ID2216	2216	36	114.814	67.262	113.030	0	482	482	2.500	1	-10921639	280.784	121	50	1543	10389	341.375	2.000	0.558	0.589
952	ID2218	2218	36	107.523	67.212	103.506	0	483	483	2.500	1	-10921639	276.189	130	28	1319	10219	335.040	2.000	0.568	0.597
953	ID2220	2220	36	101.510	67.149	93.943	0	484	484	2.500	1	-10921639	241.243	130	21	1321	8926	298.516	2.000	0.618	0.617
954	ID2222	2222	36	98.560	67.063	84.375	0	485	485	2.500	1	-10921639	247.324	133	34	1196	9151	297.606	2.000	0.574	0.606
955	ID2224	2224	36	94.621	67.000	74.823	0	486	486	2.500	1	-10921639	230.432	114	18	1252	8526	277.179	2.000	0.555	0.593
956	ID2226	2226	36	125.672	66.963	65.253	0	487	487	2.500	1	-10921639	315.838	173	55	1544	11686	368.501	2.000	0.562	0.616
957	ID2231	2231	36	86.745	66.939	55.681	0	488	488	2.500	1	-10921639	214.514	101	17	1175	7937	263.191	2.000	0.540	0.572
958	ID2228	2228	36	111.765	66.848	46.121	0	489	489	2.500	1	-10921639	276.270	139	34	1425	10222	326.811	2.000	0.559	0.606
959	ID2233	2233	36	85.520	66.800	36.634	0	490	490	2.500	1	-10921639	224.946	117	24	1138	8323	260.029	2.000	0.491	0.570
960	ID2234	2234	36	110.055	66.699	27.051	0	491	491	2.500	1	-10921639	286.757	135	30	1297	10610	321.525	2.000	0.517	0.608
961	ID2239	2239	36	119.094	66.580	17.531	0	492	492	2.500	1	-10921639	322.270	171	10	1451	11924	379.291	2.000	0.504	0.570
962	ID2236	2236	36	101.187	66.553	7.982	0	493	493	2.500	1	-10921639	275.432	145	31	1243	10191	304.577	2.000	0.495	0.599
963	ID2190	2190	37	68.887	324.570	246.463	0	468	468	2.500	1	-10921639	222.054	121	47	820	8216	212.274	2.000	0.401	0.599
964	ID2189	2189	37	68.239	324.432	236.923	0	469	469	2.500	1	-10921639	202.027	107	42	906	7475	205.468	2.000	0.461	0.620
965	ID2192	2192	37	77.617	324.365	227.513	0	470	470	2.500	1	-10921639	235.162	130	48	996	8701	246.532	2.000	0.433	0.577
966	ID2195	2195	37	85.076	324.217	217.879	0	471	471	2.500	1	-10921639	241.514	149	55	1144	8936	248.392	2.000	0.470	0.622
967	ID2198	2198	37	75.430	324.163	208.333	0	472	472	2.500	1	-10921639	220.892	124	46	1008	8173	225.092	2.000	0.436	0.596
968	ID2197	2197	37	87.473	324.058	198.797	0	473	473	2.500	1	-10921639	242.541	146	56	1212	8974	256.568	2.000	0.458	0.594
969	ID2201	2201	37	96.131	323.937	189.226	0	474	474	2.500	1	-10921639	259.135	143	52	1388	9588	285.971	2.000	0.483	0.591
970	ID2203	2203	37	101.124	323.842	179.693	0	475	475	2.500	1	-10921639	282.189	156	57	1400	10441	303.715	2.000	0.458	0.583
971	ID2205	2205	37	94.108	323.748	170.145	0	476	476	2.500	1	-10921639	256.270	149	57	1342	9482	283.414	2.000	0.478	0.585
972	ID2207	2207	37	91.746	323.621	160.562	0	477	477	2.500	1	-10921639	261.297	133	46	1150	9668	290.341	2.000	0.475	0.579
973	ID2209	2209	37	78.061	323.614	151.009	0	478	478	2.500	1	-10921639	215.919	127	51	1110	7989	239.080	2.000	0.469	0.576
974	ID2212	2212	37	82.870	323.534	141.469	0	479	479	2.500	1	-10921639	250.135	134	64	1037	9255	264.483	2.000	0.444	0.582
975	ID2211	2211	37	85.701	323.454	131.934	0	480	480	2.500	1	-10921639	240.757	127	54	1066	8908	262.381	2.000	0.460	0.579
976	ID2214	2214	37	82.007	323.339	122.345	0	481	481	2.500	1	-10921639	237.973	125	42	1105	8805	250.688	2.000	0.478	0.614
977	ID2217	2217	37	104.894	323.246	112.878	0	482	482	2.500	1	-10921639	288.081	162	58	1427	10659	311.307	2.000	0.454	0.578
978	ID2219	2219	37	106.265	323.234	103.283	0	483	483	2.500	1	-10921639	297.324	163	81	1471	11001	321.606	2.000	0.463	0.585
979	ID2221	2221	37	97.156	323.092	93.818	0	484	484	2.500	1	-10921639	267.568	140	60	1402	9900	287.479	2.000	0.455	0.582
980	ID2223	2223	37	98.472	323.109	84.216	0	485	485	2.500	1	-10921639	278.297	170	71	1303	10297	285.747	2.000	0.464	0.617
981	ID2225	2225	37	86.076	323.057	74.685	0	486	486	2.500	1	-10921639	235.595	130	35	1239	8717	260.401	2.000	0.468	0.577
982	ID2227	2227	37	81.628	322.989	65.105	0	487	487	2.500	1	-10921639	235.676	148	44	1166	8720	233.718	2.000	0.433	0.609
983	ID2230	2230	37	70.717	322.923	55.499	0	488	488	2.500	1	-10921639	211.892	126	40	915	7840	215.814	2.000	0.452	0.612
984	ID2229	2229	37	98.608	322.836	45.986	0	489	489	2.500	1	-10921639	278.649	168	53	1404	10310	285.598	2.000	0.440	0.596
985	ID2232	2232	37	73.975	322.779	36.451	0	490	490	2.500	1	-10921639	224.811	143	61	919	8318	222.481	2.000	0.446	0.624
986	ID2235	2235	37	86.937	322.704	26.882	0	491	491	2.500	1	-10921639	249.838	142	39	1152	9244	251.932	2.000	0.465	0.629
987	ID2238	2238	37	72.863	322.547	17.381	0	492	492	2.500	1	-10921639	232.676	127	67	876	8609	220.432	2.000	0.425	0.629
988	ID2237	2237	37	59.527	322.510	7.842	0	493	493	2.500	1	-10921639	180.324	112	36	800	6672	183.281	2.000	0.424	0.586
989	ID2241	2241	38	63.095	315.070	246.727	0	494	494	2.500	1	-10921639	191.216	108	52	820	7075	183.234	2.000	0.408	0.605
990	ID2243	2243	38	73.580	314.920	237.154	0	495	495	2.500	1	-10921639	217.946	139	56	1021	8064	209.971	2.000	0.434	0.628
991	ID2245	2245	38	71.955	314.823	227.605	0	496	496	2.500	1	-10921639	219.865	130	54	925	8135	215.230	2.000	0.432	0.616
992	ID2247	2247	38	76.763	314.738	218.132	0	497	497	2.500	1	-10921639	225.973	123	56	1042	8361	222.802	2.000	0.429	0.609
993	ID2249	2249	38	93.365	314.524	208.479	0	498	498	2.500	1	-10921639	293.405	157	65	1179	10856	297.835	2.000	0.433	0.595
994	ID2251	2251	38	95.153	314.503	198.946	0	499	499	2.500	1	-10921639	282.135	164	64	1226	10439	287.855	2.000	0.458	0.616
995	ID2252	2252	38	89.192	314.417	189.407	0	500	500	2.500	1	-10921639	264.757	141	57	1108	9796	278.876	2.000	0.454	0.593
996	ID2257	2257	38	97.362	314.291	179.839	0	501	501	2.500	1	-10921639	267.946	145	52	1291	9914	292.450	2.000	0.476	0.591
997	ID2255	2255	38	79.196	314.234	170.279	0	502	502	2.500	1	-10921639	223.730	120	62	1095	8278	237.236	2.000	0.438	0.575
998	ID2259	2259	38	79.476	314.196	160.752	0	503	503	2.500	1	-10921639	216.811	115	39	1149	8022	242.328	2.000	0.473	0.574
999	ID2261	2261	38	82.078	314.081	151.149	0	504	504	2.500	1	-10921639	219.973	125	53	1153	8139	239.340	2.000	0.487	0.602
1000	ID2263	2263	38	66.836	314.031	141.631	0	505	505	2.500	1	-10921639	180.784	93	34	853	6689	201.837	2.000	0.480	0.581
1001	ID2265	2265	38	87.747	313.983	132.114	0	506	506	2.500	1	-10921639	238.081	140	56	1250	8809	256.317	2.000	0.462	0.587
1002	ID2267	2267	38	105.975	313.937	122.558	0	507	507	2.500	1	-10921639	297.108	164	53	1451	10993	326.967	2.000	0.447	0.561
1003	ID2269	2269	38	96.558	313.825	113.028	0	508	508	2.500	1	-10921639	263.243	148	54	1385	9740	284.838	2.000	0.458	0.581
1004	ID2270	2270	38	100.866	313.756	103.501	0	509	509	2.500	1	-10921639	288.486	160	44	1287	10674	318.717	2.000	0.458	0.568
1005	ID2273	2273	38	104.442	313.704	93.933	0	510	510	2.500	1	-10921639	301.946	156	70	1443	11172	305.757	2.000	0.440	0.603
1006	ID2274	2274	38	93.789	313.635	84.402	0	511	511	2.500	1	-10921639	276.351	162	65	1152	10225	289.838	2.000	0.467	0.607
1007	ID2277	2277	38	92.082	313.571	74.777	0	512	512	2.500	1	-10921639	269.243	136	52	1178	9962	279.936	2.000	0.455	0.602
1008	ID2279	2279	38	69.566	313.477	65.230	0	513	513	2.500	1	-10921639	210.973	110	52	867	7806	211.663	2.000	0.442	0.611
1009	ID2281	2281	38	84.119	313.458	55.740	0	514	514	2.500	1	-10921639	248.378	140	50	1059	9190	257.216	2.000	0.470	0.618
1010	ID2283	2283	38	87.718	313.327	46.141	0	515	515	2.500	1	-10921639	256.135	144	64	1081	9477	256.590	2.000	0.461	0.630
1011	ID2285	2285	38	82.548	313.298	36.585	0	516	516	2.500	1	-10921639	251.595	150	43	1028	9309	250.571	2.000	0.431	0.604
1012	ID2287	2287	38	70.562	313.252	27.062	0	517	517	2.500	1	-10921639	213.108	128	52	907	7885	200.181	2.000	0.435	0.645
1013	ID2289	2289	38	66.648	313.170	17.510	0	518	518	2.500	1	-10921639	200.324	108	30	854	7412	207.699	2.000	0.431	0.581
1014	ID2291	2291	38	67.345	313.122	7.971	0	519	519	2.500	1	-10921639	182.216	108	30	941	6742	195.829	2.000	0.486	0.609
1015	ID2240	2240	39	79.556	59.009	246.861	0	494	494	2.500	1	-10921639	197.865	97	26	1089	7321	232.793	2.000	0.540	0.596
1016	ID2242	2242	39	77.610	58.856	237.388	0	495	495	2.500	1	-10921639	198.514	105	20	976	7345	236.713	2.000	0.536	0.585
1017	ID2244	2244	39	77.453	58.766	227.861	0	496	496	2.500	1	-10921639	192.622	95	33	1023	7127	231.307	2.000	0.548	0.590
1018	ID2246	2246	39	86.332	58.634	218.324	0	497	497	2.500	1	-10921639	221.784	95	31	1012	8206	270.168	2.000	0.526	0.566
1019	ID2248	2248	39	100.803	58.571	208.682	0	498	498	2.500	1	-10921639	255.297	107	36	1187	9446	320.474	2.000	0.559	0.571
1020	ID2250	2250	39	122.046	58.468	199.121	0	499	499	2.500	1	-10921639	305.000	132	43	1573	11285	383.932	2.000	0.562	0.572
1021	ID2253	2253	39	104.635	58.431	189.599	0	500	500	2.500	1	-10921639	268.486	111	33	1311	9934	336.901	2.000	0.573	0.581
1022	ID2256	2256	39	103.757	58.335	180.030	0	501	501	2.500	1	-10921639	252.568	119	46	1326	9345	312.069	2.000	0.598	0.605
1023	ID2254	2254	39	103.317	58.238	170.498	0	502	502	2.500	1	-10921639	260.622	103	43	1263	9643	327.920	2.000	0.572	0.578
1024	ID2258	2258	39	85.549	58.140	160.957	0	503	503	2.500	1	-10921639	201.027	96	33	1170	7438	254.553	2.000	0.576	0.577
1025	ID2260	2260	39	94.449	58.114	151.356	0	504	504	2.500	1	-10921639	228.919	99	38	1201	8470	290.546	2.000	0.583	0.580
1026	ID2262	2262	39	90.435	58.023	141.833	0	505	505	2.500	1	-10921639	215.811	97	27	1208	7985	265.612	2.000	0.587	0.601
1027	ID2264	2264	39	112.982	58.002	132.252	0	506	506	2.500	1	-10921639	272.000	126	42	1371	10064	335.400	2.000	0.592	0.603
1028	ID2266	2266	39	132.515	57.905	122.755	0	507	507	2.500	1	-10921639	310.568	132	36	1741	11491	399.150	2.000	0.572	0.566
1029	ID2268	2268	39	107.745	57.874	113.201	0	508	508	2.500	1	-10921639	258.162	118	35	1353	9552	320.051	2.000	0.569	0.585
1030	ID2271	2271	39	103.149	57.809	103.707	0	509	509	2.500	1	-10921639	247.162	106	23	1299	9145	315.140	2.000	0.575	0.573
1031	ID2272	2272	39	102.999	57.762	94.132	0	510	510	2.500	1	-10921639	250.486	113	46	1324	9268	309.124	2.000	0.545	0.572
1032	ID2275	2275	39	100.184	57.638	84.514	0	511	511	2.500	1	-10921639	262.703	120	25	1275	9720	323.056	2.000	0.532	0.565
1033	ID2276	2276	39	146.158	57.603	74.942	0	512	512	2.500	1	-10921639	371.730	174	36	1791	13754	437.968	2.000	0.542	0.597
1034	ID2278	2278	39	92.505	57.514	65.382	0	513	513	2.500	1	-10921639	251.595	125	37	1076	9309	294.790	2.000	0.535	0.595
1035	ID2280	2280	39	107.148	57.417	55.808	0	514	514	2.500	1	-10921639	276.730	118	38	1322	10239	329.249	2.000	0.546	0.594
1036	ID2282	2282	39	110.515	57.382	46.315	0	515	515	2.500	1	-10921639	295.459	154	37	1215	10932	337.809	2.000	0.552	0.622
1037	ID2284	2284	39	94.180	57.293	36.760	0	516	516	2.500	1	-10921639	243.865	121	22	1202	9023	282.951	2.000	0.534	0.600
1038	ID2286	2286	39	90.764	57.247	27.138	0	517	517	2.500	1	-10921639	242.054	136	25	1051	8956	260.316	2.000	0.543	0.654
1039	ID2288	2288	39	109.933	57.152	17.619	0	518	518	2.500	1	-10921639	292.351	153	26	1399	10817	328.921	2.000	0.501	0.593
1040	ID2290	2290	39	85.835	57.076	8.092	0	519	519	2.500	1	-10921639	229.459	143	26	973	8490	241.265	2.000	0.520	0.651
1041	ID2292	2292	40	84.645	49.552	246.961	0	520	520	2.500	1	-10921639	212.973	101	23	1059	7880	261.365	2.000	0.552	0.580
1042	ID2294	2294	40	69.491	49.462	237.532	0	521	521	2.500	1	-10921639	194.486	89	31	842	7196	223.855	2.000	0.541	0.610
1043	ID2296	2296	40	69.840	49.309	227.951	0	522	522	2.500	1	-10921639	171.676	81	22	915	6352	210.910	2.000	0.575	0.594
1044	ID2298	2298	40	83.491	49.194	218.413	0	523	523	2.500	1	-10921639	212.703	87	30	1077	7870	257.146	2.000	0.545	0.584
1045	ID2300	2300	40	88.915	49.089	208.859	0	524	524	2.500	1	-10921639	209.162	115	30	1180	7739	265.013	2.000	0.597	0.590
1046	ID2302	2302	40	113.189	48.993	199.299	0	525	525	2.500	1	-10921639	270.378	112	31	1459	10004	341.094	2.000	0.586	0.586
1047	ID2304	2304	40	85.429	48.956	189.807	0	526	526	2.500	1	-10921639	205.108	103	41	1157	7589	255.135	2.000	0.565	0.580
1048	ID2306	2306	40	98.070	48.907	180.210	0	527	527	2.500	1	-10921639	232.514	99	36	1192	8603	291.675	2.000	0.576	0.582
1049	ID2309	2309	40	91.846	48.816	170.650	0	528	528	2.500	1	-10921639	224.541	96	27	1168	8308	283.530	2.000	0.564	0.571
1050	ID2310	2310	40	123.765	48.732	161.075	0	529	529	2.500	1	-10921639	294.649	130	35	1540	10902	369.287	2.000	0.569	0.579
1051	ID2312	2312	40	103.401	48.699	151.482	0	530	530	2.500	1	-10921639	258.432	108	23	1287	9562	334.009	2.000	0.576	0.566
1052	ID2314	2314	40	92.849	48.618	141.945	0	531	531	2.500	1	-10921639	221.892	89	29	1188	8210	288.790	2.000	0.561	0.552
1053	ID2316	2316	40	87.065	48.507	132.367	0	532	532	2.500	1	-10921639	220.378	105	21	1016	8154	284.387	2.000	0.577	0.567
1054	ID2318	2318	40	119.990	48.499	122.815	0	533	533	2.500	1	-10921639	311.459	131	45	1479	11524	371.083	2.000	0.569	0.609
1055	ID2320	2320	40	112.122	48.430	113.291	0	534	534	2.500	1	-10921639	293.892	141	47	1327	10874	349.139	2.000	0.553	0.600
1056	ID2322	2322	40	133.539	48.335	103.769	0	535	535	2.500	1	-10921639	339.216	155	30	1710	12551	405.899	2.000	0.555	0.597
1057	ID2324	2324	40	122.178	48.256	94.163	0	536	536	2.500	1	-10921639	305.351	142	47	1553	11298	362.615	2.000	0.571	0.612
1058	ID2327	2327	40	105.749	48.191	84.599	0	537	537	2.500	1	-10921639	263.081	129	23	1393	9734	330.767	2.000	0.548	0.563
1059	ID2328	2328	40	121.552	48.111	75.024	0	538	538	2.500	1	-10921639	302.757	163	32	1566	11202	349.497	2.000	0.570	0.629
1060	ID2330	2330	40	97.403	48.046	65.489	0	539	539	2.500	1	-10921639	257.784	154	28	1250	9538	299.915	2.000	0.554	0.613
1061	ID2332	2332	40	117.737	47.991	55.922	0	540	540	2.500	1	-10921639	292.595	138	28	1495	10826	338.589	2.000	0.553	0.616
1062	ID2334	2334	40	104.563	47.906	46.345	0	541	541	2.500	1	-10921639	272.838	136	40	1236	10095	308.031	2.000	0.557	0.634
1063	ID2336	2336	40	125.432	47.854	36.850	0	542	542	2.500	1	-10921639	325.703	182	16	1571	12051	358.916	2.000	0.528	0.627
1064	ID2338	2338	40	104.406	47.780	27.248	0	543	543	2.500	1	-10921639	276.676	154	43	1234	10237	302.721	2.000	0.547	0.647
1065	ID2340	2340	40	78.673	47.680	17.705	0	544	544	2.500	1	-10921639	212.486	111	19	962	7862	236.335	2.000	0.526	0.620
1066	ID2342	2342	40	93.424	47.596	8.126	0	545	545	2.500	1	-10921639	264.459	144	33	1071	9785	272.673	2.000	0.494	0.642
1067	ID2293	2293	41	69.989	305.601	246.801	0	520	520	2.500	1	-10921639	219.703	142	65	873	8129	206.205	2.000	0.412	0.622
1068	ID2295	2295	41	64.307	305.467	237.299	0	521	521	2.500	1	-10921639	209.297	127	51	796	7744	192.624	2.000	0.407	0.629
1069	ID2297	2297	41	71.626	305.342	227.712	0	522	522	2.500	1	-10921639	219.811	132	44	953	8133	212.999	2.000	0.419	0.609
1070	ID2299	2299	41	77.371	305.227	218.174	0	523	523	2.500	1	-10921639	234.892	142	66	990	8691	220.152	2.000	0.438	0.650
1071	ID2301	2301	41	89.628	305.114	208.685	0	524	524	2.500	1	-10921639	261.514	146	54	1211	9676	263.464	2.000	0.442	0.609
1072	ID2303	2303	41	116.154	305.019	199.142	0	525	525	2.500	1	-10921639	322.595	206	84	1569	11936	333.347	2.000	0.462	0.612
1073	ID2305	2305	41	83.668	304.925	189.586	0	526	526	2.500	1	-10921639	236.135	132	51	1074	8737	253.113	2.000	0.463	0.590
1074	ID2307	2307	41	97.703	304.901	180.014	0	527	527	2.500	1	-10921639	267.054	160	74	1370	9881	282.559	2.000	0.462	0.598
1075	ID2308	2308	41	83.460	304.868	170.443	0	528	528	2.500	1	-10921639	240.568	128	68	1080	8901	254.151	2.000	0.453	0.590
1076	ID2311	2311	41	136.614	304.734	160.864	0	529	529	2.500	1	-10921639	370.324	196	84	1908	13702	407.345	2.000	0.464	0.576
1077	ID2313	2313	41	89.536	304.665	151.313	0	530	530	2.500	1	-10921639	258.378	155	65	1176	9560	272.402	2.000	0.457	0.595
1078	ID2315	2315	41	82.094	304.558	141.749	0	531	531	2.500	1	-10921639	239.622	122	45	1044	8866	251.219	2.000	0.449	0.591
1079	ID2317	2317	41	92.089	304.525	132.137	0	532	532	2.500	1	-10921639	260.757	150	58	1289	9648	288.033	2.000	0.465	0.574
1080	ID2319	2319	41	86.443	304.493	122.626	0	533	533	2.500	1	-10921639	262.000	145	40	1103	9694	271.888	2.000	0.440	0.589
1081	ID2321	2321	41	85.045	304.372	113.079	0	534	534	2.500	1	-10921639	242.162	131	50	1126	8960	255.424	2.000	0.459	0.596
1082	ID2323	2323	41	77.513	304.335	103.539	0	535	535	2.500	1	-10921639	233.730	131	52	985	8648	240.333	2.000	0.427	0.582
1083	ID2325	2325	41	96.171	304.212	94.021	0	536	536	2.500	1	-10921639	267.162	147	57	1263	9885	278.289	2.000	0.473	0.617
1084	ID2326	2326	41	80.187	304.149	84.433	0	537	537	2.500	1	-10921639	235.378	143	57	1017	8709	242.031	2.000	0.472	0.623
1085	ID2329	2329	41	71.468	304.076	74.958	0	538	538	2.500	1	-10921639	200.811	126	42	1002	7430	205.710	2.000	0.451	0.607
1086	ID2331	2331	41	77.964	304.031	65.247	0	539	539	2.500	1	-10921639	221.027	139	39	1066	8178	229.587	2.000	0.474	0.619
